enrollee_id,target
29659,0.20560893859968543
23199,0.09766479528345626
1093,0.085292457722073
12165,0.10064149062378096
27636,0.0849707151846035
11850,0.18741248175181735
1929,0.1171084813955065
31747,0.18173294574884996
29506,0.10578890339544941
10320,0.09645233224865744
4209,0.0984964487675103
28190,0.15318243280966282
26665,0.23386906514144
13817,0.09343611098345911
2899,0.26283532039589924
8530,0.13412428005070334
28742,0.11073594196005397
4944,0.13015984447965145
16458,0.253173253745009
23632,0.1867576558351489
7422,0.1671583749546491
14564,0.08646929866474823
18967,0.13040112772387585
12862,0.15833208437986598
18021,0.15627685872707542
27748,0.20434329832023038
1683,0.12342552907982167
13043,0.10323531236543984
274,0.08865410466923601
30001,0.0953830248701963
19300,0.16014388743009825
25154,0.1957819555423705
1387,0.10082264385472911
6261,0.13629442660514032
22427,0.21632280333035755
1348,0.10078196431179924
23959,0.1286633393561956
24455,0.08523299023690029
6441,0.19010862311666074
13576,0.08119692941671594
21421,0.0948011067723689
18542,0.08467308293365666
2303,0.1022466559871295
4541,0.11399998181703275
22275,0.09689542425660845
14004,0.18076914077563813
2246,0.10001445902252164
23304,0.16234035030905772
28181,0.12482599386222941
28971,0.11707966745855054
10488,0.29137647966055075
23594,0.14083632077349392
25132,0.08108929651863202
11381,0.09116985446987876
8885,0.09701231364734994
23577,0.10788399270891595
26207,0.08689866315655945
11901,0.18621921669886576
27544,0.12714208646070949
30808,0.08978754725599078
4629,0.10580527363757525
8110,0.10930059293530879
28621,0.2133503659659738
30647,0.09215485982371412
8427,0.0881111733488776
14577,0.1263795666565785
28792,0.1773416386031154
17562,0.1777416780317456
22218,0.14453559135095237
4942,0.16998520524531135
29970,0.09253822840557593
5829,0.1016410984254545
4243,0.1560787885346828
7600,0.0925135735650627
16780,0.08472244577474795
4979,0.12809699665380836
4473,0.22044001388529597
13871,0.08678448229953646
5314,0.20863294592401993
20327,0.09490917743667598
29210,0.2182071060949804
10237,0.15517088183016237
26825,0.09769909281554949
32970,0.14003048342466262
13250,0.25731972332769004
7381,0.10288222047475483
30473,0.22262433796308792
9636,0.158893189093127
31683,0.11558312381952376
19525,0.23852075031614495
31584,0.08577060065070162
18901,0.15034701291056143
340,0.09318396974990698
28881,0.24695721518320024
29003,0.08371897437539094
23445,0.22536716872452772
19486,0.1441456981085889
26531,0.32767826709691705
15476,0.1495051200884555
8078,0.1532758795459572
9731,0.09370200162181196
5959,0.239291087752977
10208,0.08426851758518303
11322,0.16945611013268938
1118,0.08846026114798791
15482,0.11688925011300284
14191,0.09175477965207099
31824,0.0855550606531788
9215,0.22710068973812125
17787,0.09404519347736283
18472,0.28890727386392984
1142,0.07159520018153988
26038,0.20456536285376895
31976,0.09135423183560151
17174,0.09447929266258885
819,0.2013778408682014
3189,0.08408963242028465
4734,0.15018837059251827
20936,0.18731607575177103
10966,0.1521386381583173
21084,0.08575495124053961
3171,0.12158324613547773
2483,0.1629356601722335
14282,0.08390909573180268
5863,0.2014022226743102
32830,0.22065003645487433
3333,0.08717556470520219
16152,0.09131050615616378
9535,0.11686833282850877
20776,0.08545162464313767
33351,0.1443554187641118
19444,0.20955454447492072
15447,0.1121377603904238
17912,0.0897438452990973
11109,0.09270261267668005
21309,0.1130475308916186
29469,0.1001757412814073
3648,0.10391995451374404
11115,0.09513070591728172
14807,0.08931451842991643
18390,0.18981378635629398
27682,0.08415478282522205
25516,0.09661703939395906
27042,0.08690885908677042
9707,0.2471270906349944
4098,0.1033004713584779
16288,0.13834912943952313
29114,0.10152112137735766
920,0.08560715337049092
7015,0.10095532419588435
32618,0.09926657571971298
23029,0.14343992633524058
1273,0.16640181222085246
1154,0.09473295304183164
3382,0.08638654168927447
22533,0.1172417702010048
16613,0.09525013683292448
10591,0.24806905579252836
11702,0.1815702726943933
25036,0.12914626064086643
25908,0.08584811016149678
9328,0.10038955190735478
18570,0.11496994389042436
16377,0.09076972346096944
1918,0.16186521392293327
5016,0.0993734149029265
6799,0.0904374165335021
27432,0.12856037853187466
5084,0.1280851169485776
28274,0.0886469151600176
32752,0.08472769315037426
3515,0.09207800763431974
23754,0.3427875597950406
1062,0.14004548250029883
25454,0.09636677821770641
9996,0.08795826504705814
6373,0.14386230270884115
31597,0.08725073337441402
27118,0.10249050882149043
17264,0.10260346967447813
13980,0.12702934404445393
10147,0.09331375796534994
25488,0.08361593940070106
32686,0.2357926250397807
1493,0.14873617601158792
1843,0.09321120468095867
13780,0.1079602107723958
31797,0.1614887242935628
18719,0.2214736356309494
22422,0.16591082042254374
22859,0.07973997441600263
7547,0.11820556334271576
11759,0.15563464228241397
7582,0.09334812837232304
267,0.09398223137164478
11913,0.11069164579404168
7978,0.25532480036530314
27768,0.08560776791290388
27267,0.10180719661893284
11095,0.0864480049820444
8372,0.10126472826533192
5984,0.10235972718486082
30724,0.1717965402437055
12535,0.08968482727224418
7622,0.07661187056154947
26753,0.09342847851465427
9790,0.13814474800030108
16515,0.16781918422286116
8569,0.25437291098647624
7400,0.10007509021463455
1245,0.07914614399565431
18336,0.08522595208570079
24528,0.12017181893670481
1382,0.20786564154821113
24352,0.09766259183016152
32543,0.11567882901565907
17036,0.17437047411774895
18120,0.17547463397948715
22560,0.18416969321704496
704,0.08208167949164517
33324,0.1855681843637265
4329,0.17192582267183154
21971,0.10040731187173836
8995,0.14876973995895307
23607,0.15035187309453923
32701,0.11639944164021018
6962,0.13423470796584475
8127,0.08984404236080244
22658,0.11490242232991507
18934,0.09166835841226018
29583,0.08998589982957808
4796,0.09418156054795115
6116,0.0804901942496056
24703,0.12543741789071622
23219,0.08960833494385075
22799,0.08192523842308075
33160,0.07597483613608963
18986,0.10403772212241316
21327,0.14184340863165804
13680,0.07271119491727882
21825,0.11354533706278534
2721,0.13290578275887419
18425,0.13975016678846341
15408,0.11546289012212657
18326,0.2974088751587095
10658,0.25795814904731884
7070,0.07277565630012049
20876,0.08920503215730373
21114,0.23530975373541524
8472,0.10083495865164595
31563,0.09335629723877657
28846,0.08814750851632235
23053,0.14411367994648672
32028,0.12028827537209731
29784,0.10698184578243694
16997,0.08511051380679657
18355,0.20907697403286293
30847,0.13250208347312453
13841,0.18907439406528392
18197,0.09148397827807253
28060,0.09277288862138836
16197,0.1872987187090649
3471,0.08464245207938412
20009,0.09928062384819296
16602,0.10636093010412476
26534,0.11852866398273601
26089,0.10864843198075087
12502,0.17790337640828063
15073,0.1384021220499698
25259,0.13014782000711148
32479,0.11449532396859327
3963,0.14424473913599337
18314,0.08666513040031759
3736,0.17977777732154743
23637,0.13632687339948182
32876,0.08683720199691232
25338,0.10103493786678268
26816,0.18397620921313718
10071,0.0956699261622262
14710,0.11638105381109938
15111,0.10060818214089329
6487,0.222034802395571
839,0.16247131818834795
14595,0.22344132692233581
23338,0.24826471234538272
793,0.0893898739884591
7619,0.1722361842900602
5086,0.09040704630129728
26231,0.09574740841055678
15727,0.08514175017989943
30631,0.10999231210906442
28466,0.09952654331764249
14801,0.08767960888224746
10950,0.08633299003607346
22709,0.09169860087655382
22876,0.11637343691416055
2343,0.12124598589488078
24009,0.22547562951342257
33140,0.15046744896540168
29717,0.10195823141336438
27130,0.15916621686118057
23368,0.19534376772470818
12526,0.10769541661863716
25760,0.1968154153295812
206,0.09122337558881188
6237,0.08656934976715558
29192,0.152919972119538
8922,0.18038722361170634
19322,0.17138611390368907
23059,0.08628288619884711
10925,0.10626829071664246
7902,0.09425009079485601
23776,0.13037138855654506
8019,0.15281414947518754
24822,0.17691062883723813
21213,0.09951477249083895
6661,0.09512634468922944
20119,0.13413155477433977
4544,0.07688379072685379
19490,0.24295516981252663
14176,0.23523462043696455
18931,0.1430714996305116
22804,0.22234627916125074
14116,0.08994421148370904
260,0.1648634756219015
14057,0.10388257196218154
15512,0.21276779927402084
25751,0.0971845437720464
10837,0.08437555353205614
18591,0.08272870879085359
20682,0.10420477191976898
9041,0.19210174196709065
21208,0.13279745675363572
19564,0.09293708065357115
9228,0.14731320498246006
20175,0.16766800926817133
25702,0.08845995150345656
31835,0.3373722377458515
1546,0.09489156657807213
24412,0.15951597835564824
26171,0.08051864185066349
28167,0.08641155192975435
5291,0.0837195004283243
3101,0.09081935165099704
19558,0.10111551662499853
23605,0.08638711501520893
13407,0.08491742177809501
6239,0.09115745345145275
5612,0.1487616753370191
4471,0.0894028170646314
27496,0.08611502478950929
17138,0.22588816672176504
1624,0.0805572073389784
6916,0.11120457427199965
15057,0.08241391002207248
10203,0.2146580334701761
2250,0.1497728803761267
20360,0.134041428632056
11057,0.08927402023614339
25313,0.09478532673562189
10932,0.15255255269781226
9493,0.09673129043258227
21771,0.1003293721312294
14028,0.08121758787245371
9204,0.12381021727442315
4185,0.09048947889390875
25606,0.1337641317455479
16076,0.17294594101603372
23791,0.16531127981282914
13760,0.1679589512785557
1960,0.1244317165779973
26095,0.08185096293528568
33117,0.08112941346076019
6386,0.17688192438449474
2453,0.14780822737805044
24851,0.11687750981877193
12998,0.09855075542627231
30429,0.10375050859613687
807,0.0860978292998778
6743,0.09794912816234451
19514,0.24206043909412808
14829,0.343120072606017
14480,0.1100994491622591
3943,0.20860457136856433
1983,0.2067158096885051
28766,0.13222794397870252
6591,0.08487537636079429
15963,0.19023800878366057
19921,0.11672957087544977
3395,0.18302817423827178
902,0.12833480131557237
3553,0.0850910431101474
5283,0.11724109560750257
28842,0.1709595935590726
603,0.09189041827854968
4671,0.2564775756951501
16661,0.0967539711309686
24803,0.10600239834660381
17449,0.08348927886703297
23709,0.08174105106383328
7123,0.1608298908502607
12569,0.11581944099127522
21568,0.08530739171531412
24889,0.144100681380539
13958,0.08721559635998652
5663,0.17295407704470186
31319,0.09372544221931742
32844,0.08312496488777939
15909,0.10521875829974153
1447,0.0874266104771514
17578,0.12205319624896203
21302,0.12485361168489013
26283,0.09835925896319603
32418,0.10312859287572146
1168,0.09966823214766567
15284,0.10156188432872915
19018,0.15993998768139686
32809,0.2496844575236051
17198,0.13246887263259297
13139,0.16869945763999158
6741,0.1296606467681282
21445,0.2789562673628645
16987,0.08711745968153327
28244,0.09318222941820356
42,0.10824435855468924
11860,0.09543625529423994
14782,0.09862367448705209
16619,0.1570119892819559
17597,0.088932784246107
7459,0.09689935494928244
2765,0.10010200255724054
23977,0.17644704633642333
26743,0.11084824615566094
13704,0.12694731317471186
17856,0.14012887261496504
6767,0.10777601062265768
4551,0.09548753578455475
5578,0.1102261744500426
31405,0.17087079869449653
21113,0.21938281269834775
32067,0.2603400288336649
4253,0.08765697339588224
13087,0.10241095089429696
32759,0.20627164986771562
6368,0.08904694818502215
28849,0.08089147707601478
32590,0.3019557488177707
23442,0.15873677060608563
10149,0.08835071955841936
11792,0.11033230322504824
10201,0.0876534188318736
31963,0.089746098136524
10139,0.12084843532869019
19046,0.1529474123741068
22109,0.2395252995524916
3207,0.09611780794027924
19203,0.10995006074821406
14733,0.0816838903334266
2606,0.22885950397141352
24469,0.2145015267545625
22081,0.1429126174601658
32432,0.09763037732926418
5456,0.09140249784710147
27127,0.09587643535386425
16724,0.1043637218299317
3110,0.10402728836335072
19065,0.08265865228076592
21138,0.08516033361478961
10816,0.0965873009388747
7046,0.08842262358978965
7567,0.09255439909431218
12954,0.08313508433935489
14223,0.14046293453687986
10034,0.09937742883361488
28269,0.08860304601084541
32547,0.09525637119825202
18948,0.26719287049190305
28353,0.1615298812750002
17253,0.08962002984059211
7172,0.18168355886032617
23477,0.09830891889789475
30844,0.12968868020026642
20713,0.25239639906238825
2390,0.08755372927644466
22464,0.2438961311465717
18588,0.14338695652045827
2166,0.10161515028762075
32474,0.10782161301236176
8923,0.08622425880960263
9252,0.3221356039407396
32016,0.08402035071042965
32744,0.10999990885097455
4756,0.09012795661840639
6383,0.14790669681669438
30426,0.27107968599314347
10086,0.14159106164686464
6258,0.09013036109481533
4646,0.27277637055649434
11051,0.08950367170206355
1652,0.2207768328265268
20963,0.2233287104103707
12820,0.08685039495971228
8413,0.15035252395619247
23866,0.12902375168476843
9072,0.08850133504932707
8103,0.13646605106862764
16084,0.19189392309114475
7592,0.2322008491218882
5563,0.11800579792533382
30820,0.21265527078760385
12723,0.08165510454017737
31820,0.26573526206682135
25244,0.1481420408665643
13148,0.08726577611421187
4845,0.19614105268998044
26409,0.20139624226375522
158,0.2442627160897495
32041,0.24069101591813533
6600,0.09037090876915423
27930,0.11331463188948768
20867,0.10945451073807169
4429,0.13838023919192435
19340,0.13173703032057898
15522,0.09986558868990708
29954,0.2225729174706818
9377,0.08125395576327879
2812,0.09488600200170655
21714,0.08983549235160346
12010,0.17570330930709624
618,0.1777169792732992
18418,0.08907014111982145
20058,0.10332381697608373
9545,0.11150479507094822
17361,0.07994840802909466
33024,0.08469777989829133
31154,0.10766356231918364
26258,0.21219254613651042
23460,0.21502763329656766
30985,0.43041467663580657
28872,0.09858124088687957
19324,0.08274852251856725
3282,0.08687437471748362
28158,0.10163689553660941
26943,0.08594144958409355
23816,0.1477817975356201
6929,0.1254917988952619
30746,0.168591076705995
28487,0.16065248000214805
29963,0.13377536900960083
17181,0.14224571344626077
1541,0.1573327945210264
7220,0.09532754110187579
27396,0.07754457853366672
26469,0.08120274986096852
14220,0.08613797729328333
6150,0.16852990248234362
4737,0.13545417334728974
13032,0.12100684730362567
10334,0.10644577406640299
17450,0.2653893893071405
26807,0.09071898949981758
24578,0.22003033897738022
29158,0.11200933411205437
12916,0.16174633121472623
18490,0.08931123053373843
12734,0.12382558833326028
21988,0.10660918488611185
20638,0.25739769390217043
30320,0.17026413360973078
9617,0.09095949699348915
7171,0.13840365597583332
23542,0.13699775747135517
23588,0.22058298034794896
16785,0.11675387735948416
18534,0.11984228855669826
4407,0.270329491276736
6375,0.08327091812147369
8740,0.0860966637255558
8444,0.09519509167848116
26369,0.19087400515276776
11358,0.09016600997858953
14671,0.08815801366297599
24082,0.2620756845042462
4850,0.13405258598938496
23986,0.28347264955844315
16237,0.23381190222404757
20355,0.22222282118231224
2298,0.1069365632626022
5639,0.08175189848577206
11520,0.0904264355747693
17545,0.1283371211914928
11974,0.14662046123109757
31876,0.08728039062806822
1839,0.09030381956727491
2592,0.07971648682942573
20428,0.26859275205438804
32316,0.0810045660635094
1800,0.18080622827603907
23928,0.15102689799521685
1204,0.12476574857341116
26470,0.11694556021199735
31895,0.20812708950011555
7444,0.2038757533164914
20545,0.09140278620133391
8289,0.09242717664910866
20851,0.09803378226366595
27338,0.28991681483744325
29539,0.08544884558567999
38,0.10830822112319213
32860,0.13450025425919931
29931,0.09219243158405614
5977,0.10061322787165324
19557,0.21528254705675703
26883,0.0823905705039408
25551,0.08496580599790249
25859,0.17077348724048336
17576,0.09986389995509484
26980,0.1214370094887658
3583,0.0872584142661638
25146,0.14639959358667173
5361,0.1328827157979445
1989,0.14178369123550993
7692,0.1989082497703425
19992,0.12064265944560766
18074,0.11892055428057509
4641,0.10587990307411368
10143,0.09599454684247345
4208,0.17974721609971667
623,0.08846200884951788
13738,0.11421832972452033
10877,0.08193992155329387
25816,0.17930981464919202
12199,0.11071796509999421
1006,0.24128582123848472
30593,0.20093488750174054
1197,0.14200537627096477
15304,0.08466868943164207
5345,0.09438870198578814
9198,0.09824842063669557
22510,0.25361108206214733
24791,0.09603669537038878
32943,0.0871910488108434
27348,0.1012795134152683
7401,0.11747384370578447
18004,0.12990422543191893
26893,0.07774831742222112
20279,0.11005401616388755
18610,0.08829968844139428
27495,0.08727496444260271
27067,0.3150288629918003
12293,0.10008318281107952
20088,0.13824668201943738
22020,0.24868410547424616
27634,0.17427200874328871
30565,0.13706464523804962
6805,0.12583294868932485
20722,0.10069064958581034
6041,0.0905631893149532
3270,0.13148039227636993
25703,0.13764743223862358
17603,0.14454669025159517
25390,0.2360389466847617
15397,0.08772114972656585
4561,0.17823258379450782
5177,0.18355361582326882
24847,0.24864136456937697
1310,0.08726650479253563
28422,0.08766989620539244
10389,0.09004964067113319
27294,0.11791794337289613
33322,0.11181301297941322
22179,0.2409242454244648
7947,0.14280585132550172
25122,0.1514414911683137
11767,0.1594923079725476
192,0.09634333225320374
11896,0.16526288724057056
14666,0.2935238112964914
17171,0.0756577186658435
677,0.10068076622082431
3305,0.08937870209302023
13566,0.23380736357457976
17219,0.27356628596683974
26865,0.13469091848121462
14067,0.09317272250807465
2023,0.18850129234842491
14852,0.09932374727863172
11559,0.17309930871579776
17563,0.08507120150382526
13057,0.12061009802508957
7284,0.10351000388371161
14155,0.10680175883874066
8660,0.10063441340104248
29077,0.13606952624695817
18612,0.12919493697260967
22707,0.08425863937829449
5048,0.15420503510949587
18987,0.17202121279419164
4248,0.12516840976286542
30148,0.11432226527518873
5234,0.281028519287679
14397,0.12019739720137808
27754,0.09244604868331609
24401,0.08547028531790056
30529,0.08217808455851415
18156,0.08897597223881001
2657,0.0794854218732202
24550,0.09339901274821093
7223,0.18782205042718844
11451,0.09406444309635359
24287,0.2379046293622017
13578,0.11341069476451303
22628,0.15622042930344046
14362,0.14983784010606052
21901,0.14640323809569833
8823,0.1368651478112618
1514,0.13998640066115478
30104,0.131651594299611
8300,0.1454354855596516
23793,0.11772341949769237
6759,0.0919304825646117
25671,0.08340380307712492
26722,0.29546350368135793
28592,0.1538285184683275
4861,0.1500286117677232
14280,0.0863233274130282
17551,0.08821455465047245
8459,0.10550403068823794
483,0.0934335228892901
28734,0.10853562015464656
13301,0.08813227985521391
24176,0.08516348076540542
9716,0.1534437249684661
19952,0.07893232385868103
29892,0.09422544746431256
13660,0.09015436336972452
22732,0.09390384748587262
15823,0.19098099027941776
26399,0.23414097094918124
7652,0.21680660418286815
15488,0.08202284555453412
22426,0.10627252911341781
5025,0.13938707437024583
18036,0.12250661056996132
10342,0.14359877010222075
19501,0.1914300401351214
29194,0.08492740112942739
26297,0.24515247144162264
18046,0.11309686458510976
17007,0.10029175671095071
10508,0.09055985983500114
2320,0.1526280824960409
32359,0.08296978518991287
5033,0.10731907831690175
6077,0.09061844459948824
30067,0.11714747694329253
2898,0.07852943337081818
32772,0.21362885381548097
26956,0.12086166010629437
11735,0.0926697522171145
22228,0.17843705264036128
15907,0.08250714178348417
17019,0.0923319278513107
11136,0.08561266218715202
16605,0.09349993372804369
10802,0.08435669634518166
4521,0.16465550835800621
3254,0.11290085195106996
10573,0.0789987739269213
19133,0.08615173840619926
406,0.11085311697469061
11300,0.08283861920095646
4071,0.10574708952139587
5230,0.09932325996839599
6861,0.14230449484616373
2404,0.24604214848181855
22691,0.0851579103573178
19458,0.1956569926107582
24693,0.09123074494586814
27243,0.1699240992833406
32379,0.11114725777734001
29768,0.08531426727213745
32456,0.09444603614673303
23046,0.16935526292132047
22031,0.11294693266103295
11793,0.1690524023584076
29254,0.08958404224112378
26894,0.09954958510807596
1730,0.22767228261546302
4300,0.1182926078273828
26821,0.15364493315616826
24554,0.08504357995020204
30286,0.08600745588843979
1136,0.09650446660719889
20825,0.1507688671815769
17618,0.15760357919701012
10277,0.09580697579885525
27215,0.11514505807918925
7653,0.14009294126808813
29212,0.09252972977897961
21214,0.09381220229265042
12592,0.09096846744687659
9388,0.11755841736919184
23331,0.13960352829080225
28797,0.10268561448702426
29983,0.08443765128837927
20039,0.19439955101656764
29579,0.08580500863477733
13247,0.26656866908957416
24648,0.12357640430608036
21653,0.09398019397373446
15168,0.09108053681263555
4790,0.15366517222159187
965,0.09592406713393771
22792,0.09087016986976992
21658,0.22022311448287876
31419,0.1336281024356969
31476,0.11098121585338552
4026,0.09373380945443692
21859,0.07754977627035191
10612,0.21873771425178729
13171,0.09293285776200007
12298,0.08657279805796791
6710,0.10905989266136334
15876,0.08205440226657985
9639,0.09783324515833595
23957,0.08765085868315899
32083,0.082887415954159
446,0.17738604045981254
771,0.08918455426555194
7486,0.10811925593852639
7575,0.12905002192404888
11626,0.09208805096479637
32670,0.12642300633297449
26784,0.09446887409098315
20217,0.07386926596201986
17154,0.0886110910677832
56,0.134676294938485
14018,0.22518984574214695
25326,0.11733932757278227
31418,0.08656181871415625
16205,0.09997163041537059
5625,0.16001647717056358
20783,0.15348903946388712
19610,0.10444577997885476
18703,0.10794010066372701
1003,0.11039202700362363
31455,0.2134857806919162
7820,0.08905685113318947
8598,0.18796702059919862
1377,0.10569483672144163
13475,0.09885051127723563
19093,0.07327648333129443
1256,0.08132328554576336
19271,0.09963570768457751
9799,0.13013265989511744
22679,0.08534685215674294
26828,0.10568864734398177
30479,0.09522283128804408
5235,0.1418146050383261
7114,0.16360292505983803
20418,0.10485269091581938
21618,0.08192162757377146
9908,0.08670461341110747
1823,0.22530624973321095
30842,0.13029914031717701
12728,0.104731813048515
1821,0.07870007257318709
15155,0.0789781629086289
18812,0.2172565317519256
22380,0.09144586535881613
8686,0.09517073058661366
24043,0.22155089349201712
19944,0.08676648112445433
26763,0.09264130486265482
30167,0.1463243711200278
3844,0.16951900704234638
33255,0.24308502051888606
14184,0.08532962076747799
18414,0.08761845998547134
3603,0.1766422978604466
26599,0.09692493688994071
23387,0.11160203303617378
11064,0.1824196872883476
17356,0.10555652382733592
377,0.12116604567099165
504,0.09352414816066199
13895,0.11981108484075005
16266,0.14174648074872323
10557,0.24444173602172709
27746,0.09473954407255564
21322,0.3283960002205815
26971,0.0939617189899856
4064,0.1730023576137001
15725,0.07964142115950104
32381,0.0924443238968653
23781,0.08885399223832133
31840,0.09689070980541936
17313,0.26207380684723075
26000,0.14245001414728115
16393,0.08313763788414995
32194,0.11603588735400613
13565,0.2118401629238409
4807,0.21652238043803507
14222,0.06938835453945234
11476,0.10547636072201155
9787,0.09516205338500215
14378,0.28331816140761473
2635,0.07682301398333034
28905,0.08115495695998354
22834,0.20507496289860758
13202,0.17765835595594864
3085,0.17638549580380242
11359,0.10710017876055994
31153,0.23096049558209045
12175,0.19627177210878213
14000,0.07851965154304355
29558,0.14930078532491506
984,0.09875329193963775
29474,0.08938354718915853
17933,0.08859517110112516
21779,0.153263571922568
23196,0.19113380322576087
22678,0.12153935018896442
9178,0.08929671573442156
25331,0.16091061771211831
25013,0.094271729868116
30555,0.1913281595494737
19505,0.08976586538502206
31772,0.09357084857241295
23619,0.19428956759599234
6086,0.16097014365535728
23321,0.284349468308593
29831,0.08719359363994801
29452,0.16603828962554482
2673,0.08491555649574371
3730,0.08919346624523242
